collection_id,captcha_image,response,time_taken,is_correct,is_skipped,attempts,key_presses,backspace_presses,mouse_movements,mode
20250326205812551098,3q1ax.jpg,3Q1AX,6813,True,False,1,8,0,"[{'x': 692, 'y': 591}, {'x': 690, 'y': 575}, {'x': 691, 'y': 559}, {'x': 697, 'y': 507}, {'x': 702, 'y': 475}, {'x': 705, 'y': 451}, {'x': 710, 'y': 432}, {'x': 713, 'y': 415}, {'x': 716, 'y': 403}, {'x': 724, 'y': 391}, {'x': 727, 'y': 384}, {'x': 729, 'y': 381}, {'x': 730, 'y': 379}, {'x': 731, 'y': 378}, {'x': 732, 'y': 377}, {'x': 732, 'y': 376}, {'x': 732, 'y': 375}, {'x': 733, 'y': 374}, {'x': 734, 'y': 373}, {'x': 735, 'y': 372}, {'x': 736, 'y': 371}, {'x': 736, 'y': 370}, {'x': 736, 'y': 369}, {'x': 737, 'y': 369}, {'x': 738, 'y': 369}, {'x': 738, 'y': 370}, {'x': 738, 'y': 371}, {'x': 738, 'y': 374}, {'x': 737, 'y': 377}, {'x': 736, 'y': 382}, {'x': 736, 'y': 385}, {'x': 736, 'y': 387}, {'x': 735, 'y': 390}, {'x': 734, 'y': 391}, {'x': 734, 'y': 392}, {'x': 733, 'y': 393}, {'x': 733, 'y': 394}, {'x': 733, 'y': 395}, {'x': 732, 'y': 400}, {'x': 732, 'y': 403}, {'x': 732, 'y': 406}, {'x': 732, 'y': 408}, {'x': 731, 'y': 413}, {'x': 730, 'y': 413}, {'x': 730, 'y': 415}, {'x': 729, 'y': 416}, {'x': 729, 'y': 417}, {'x': 728, 'y': 418}, {'x': 728, 'y': 419}, {'x': 728, 'y': 420}, {'x': 727, 'y': 422}, {'x': 727, 'y': 423}, {'x': 725, 'y': 424}, {'x': 725, 'y': 426}, {'x': 724, 'y': 427}, {'x': 724, 'y': 428}, {'x': 723, 'y': 429}, {'x': 723, 'y': 431}, {'x': 722, 'y': 431}, {'x': 722, 'y': 433}]",human
20250326205821549363,1FicN.jpg,1FiDN,10161,False,False,1,15,3,"[{'x': 796, 'y': 346}, {'x': 796, 'y': 347}, {'x': 796, 'y': 349}, {'x': 796, 'y': 350}, {'x': 795, 'y': 351}, {'x': 795, 'y': 354}, {'x': 794, 'y': 355}, {'x': 793, 'y': 357}, {'x': 793, 'y': 358}, {'x': 792, 'y': 358}, {'x': 792, 'y': 359}, {'x': 792, 'y': 360}, {'x': 792, 'y': 361}, {'x': 792, 'y': 362}, {'x': 791, 'y': 363}, {'x': 790, 'y': 364}, {'x': 790, 'y': 367}, {'x': 789, 'y': 367}, {'x': 789, 'y': 369}, {'x': 789, 'y': 371}, {'x': 788, 'y': 373}, {'x': 788, 'y': 374}, {'x': 787, 'y': 376}, {'x': 787, 'y': 379}, {'x': 788, 'y': 383}, {'x': 791, 'y': 395}, {'x': 792, 'y': 406}, {'x': 792, 'y': 415}, {'x': 792, 'y': 422}, {'x': 792, 'y': 426}, {'x': 792, 'y': 429}, {'x': 792, 'y': 432}, {'x': 791, 'y': 434}, {'x': 791, 'y': 435}, {'x': 790, 'y': 436}, {'x': 788, 'y': 440}, {'x': 788, 'y': 444}, {'x': 787, 'y': 446}, {'x': 786, 'y': 447}]",human
20250326205821549363,1FicN.jpg,1FicN,7899,True,False,2,9,1,"[{'x': 784, 'y': 447}, {'x': 783, 'y': 445}, {'x': 780, 'y': 444}, {'x': 776, 'y': 440}, {'x': 773, 'y': 436}, {'x': 772, 'y': 435}, {'x': 770, 'y': 433}, {'x': 769, 'y': 431}, {'x': 768, 'y': 429}, {'x': 768, 'y': 427}, {'x': 768, 'y': 426}, {'x': 767, 'y': 425}, {'x': 767, 'y': 423}, {'x': 767, 'y': 419}, {'x': 767, 'y': 415}, {'x': 767, 'y': 413}, {'x': 768, 'y': 410}, {'x': 769, 'y': 405}, {'x': 770, 'y': 403}, {'x': 772, 'y': 399}, {'x': 772, 'y': 396}, {'x': 773, 'y': 395}, {'x': 774, 'y': 392}, {'x': 774, 'y': 391}, {'x': 775, 'y': 391}, {'x': 776, 'y': 389}, {'x': 776, 'y': 388}, {'x': 776, 'y': 387}, {'x': 776, 'y': 385}, {'x': 777, 'y': 384}, {'x': 778, 'y': 383}, {'x': 778, 'y': 381}, {'x': 779, 'y': 379}, {'x': 780, 'y': 379}, {'x': 780, 'y': 378}, {'x': 781, 'y': 376}, {'x': 782, 'y': 375}, {'x': 783, 'y': 373}, {'x': 783, 'y': 372}, {'x': 784, 'y': 375}, {'x': 787, 'y': 386}, {'x': 788, 'y': 389}, {'x': 790, 'y': 395}, {'x': 791, 'y': 399}, {'x': 791, 'y': 401}, {'x': 791, 'y': 403}, {'x': 791, 'y': 405}, {'x': 791, 'y': 406}, {'x': 791, 'y': 407}, {'x': 791, 'y': 408}, {'x': 791, 'y': 410}]",human
20250326205841764466,3Ssqt.jpg,3SSQT,7379,True,False,1,7,0,"[{'x': 816, 'y': 364}, {'x': 816, 'y': 366}, {'x': 816, 'y': 367}, {'x': 815, 'y': 369}, {'x': 814, 'y': 370}, {'x': 813, 'y': 371}, {'x': 813, 'y': 372}, {'x': 812, 'y': 373}, {'x': 812, 'y': 375}, {'x': 812, 'y': 376}, {'x': 812, 'y': 377}, {'x': 811, 'y': 377}, {'x': 811, 'y': 378}, {'x': 810, 'y': 379}, {'x': 809, 'y': 380}, {'x': 808, 'y': 383}, {'x': 807, 'y': 383}, {'x': 806, 'y': 385}, {'x': 805, 'y': 387}, {'x': 804, 'y': 388}, {'x': 803, 'y': 391}, {'x': 803, 'y': 392}, {'x': 803, 'y': 393}, {'x': 802, 'y': 394}, {'x': 802, 'y': 397}, {'x': 801, 'y': 400}, {'x': 800, 'y': 404}, {'x': 800, 'y': 409}, {'x': 798, 'y': 416}, {'x': 796, 'y': 423}, {'x': 794, 'y': 429}, {'x': 794, 'y': 431}, {'x': 792, 'y': 435}, {'x': 791, 'y': 436}, {'x': 791, 'y': 438}, {'x': 791, 'y': 439}, {'x': 790, 'y': 439}]",human
20250326205851253476,3tClm.jpg,3tcsd,5965,False,False,1,5,0,"[{'x': 851, 'y': 353}, {'x': 848, 'y': 357}, {'x': 846, 'y': 361}, {'x': 844, 'y': 363}, {'x': 843, 'y': 365}, {'x': 842, 'y': 366}, {'x': 842, 'y': 367}, {'x': 841, 'y': 367}, {'x': 840, 'y': 367}, {'x': 840, 'y': 368}, {'x': 840, 'y': 369}, {'x': 840, 'y': 370}, {'x': 839, 'y': 371}, {'x': 838, 'y': 371}, {'x': 838, 'y': 372}, {'x': 837, 'y': 372}, {'x': 837, 'y': 373}, {'x': 836, 'y': 373}, {'x': 836, 'y': 374}, {'x': 836, 'y': 375}, {'x': 834, 'y': 377}, {'x': 832, 'y': 379}, {'x': 831, 'y': 379}, {'x': 828, 'y': 381}, {'x': 827, 'y': 383}, {'x': 826, 'y': 387}, {'x': 824, 'y': 395}, {'x': 820, 'y': 403}, {'x': 816, 'y': 411}, {'x': 814, 'y': 416}, {'x': 812, 'y': 419}, {'x': 811, 'y': 422}, {'x': 808, 'y': 426}, {'x': 808, 'y': 428}, {'x': 806, 'y': 431}, {'x': 804, 'y': 435}, {'x': 802, 'y': 437}, {'x': 800, 'y': 441}, {'x': 798, 'y': 444}, {'x': 795, 'y': 450}, {'x': 793, 'y': 453}, {'x': 792, 'y': 455}, {'x': 791, 'y': 457}, {'x': 790, 'y': 459}, {'x': 789, 'y': 459}, {'x': 788, 'y': 460}, {'x': 788, 'y': 461}, {'x': 788, 'y': 462}, {'x': 788, 'y': 461}, {'x': 792, 'y': 456}, {'x': 796, 'y': 451}, {'x': 801, 'y': 447}, {'x': 807, 'y': 439}]",human
20250326205851253476,3tClm.jpg,3tCIm,6859,False,False,2,7,0,"[{'x': 805, 'y': 437}, {'x': 802, 'y': 432}, {'x': 785, 'y': 410}, {'x': 758, 'y': 378}, {'x': 749, 'y': 369}, {'x': 745, 'y': 365}, {'x': 744, 'y': 364}, {'x': 743, 'y': 363}, {'x': 742, 'y': 362}, {'x': 741, 'y': 361}, {'x': 740, 'y': 361}, {'x': 740, 'y': 360}, {'x': 740, 'y': 359}, {'x': 739, 'y': 359}, {'x': 737, 'y': 364}, {'x': 736, 'y': 368}, {'x': 736, 'y': 375}, {'x': 736, 'y': 379}, {'x': 735, 'y': 384}, {'x': 734, 'y': 390}, {'x': 733, 'y': 395}, {'x': 732, 'y': 402}, {'x': 731, 'y': 405}, {'x': 730, 'y': 407}, {'x': 729, 'y': 410}, {'x': 729, 'y': 411}, {'x': 728, 'y': 412}, {'x': 728, 'y': 414}]",human
20250326205851253476,3tClm.jpg,SKIPPED,6049,False,True,2,0,0,"[{'x': 730, 'y': 407}, {'x': 733, 'y': 400}, {'x': 741, 'y': 383}, {'x': 745, 'y': 375}, {'x': 748, 'y': 368}, {'x': 751, 'y': 364}, {'x': 752, 'y': 361}, {'x': 753, 'y': 358}, {'x': 754, 'y': 356}, {'x': 754, 'y': 355}, {'x': 756, 'y': 355}, {'x': 756, 'y': 354}, {'x': 757, 'y': 353}, {'x': 758, 'y': 351}, {'x': 759, 'y': 351}, {'x': 760, 'y': 351}, {'x': 760, 'y': 349}, {'x': 760, 'y': 348}, {'x': 761, 'y': 348}, {'x': 762, 'y': 347}, {'x': 780, 'y': 346}, {'x': 792, 'y': 345}, {'x': 820, 'y': 347}, {'x': 847, 'y': 348}, {'x': 900, 'y': 354}, {'x': 924, 'y': 361}, {'x': 944, 'y': 368}, {'x': 962, 'y': 378}, {'x': 964, 'y': 380}, {'x': 966, 'y': 383}, {'x': 966, 'y': 384}, {'x': 966, 'y': 385}, {'x': 966, 'y': 386}, {'x': 966, 'y': 387}, {'x': 962, 'y': 391}, {'x': 956, 'y': 393}, {'x': 948, 'y': 395}, {'x': 944, 'y': 395}, {'x': 940, 'y': 396}, {'x': 938, 'y': 396}, {'x': 937, 'y': 396}, {'x': 936, 'y': 396}, {'x': 935, 'y': 396}]",human
20250326205910313057,37sKr.jpg,37sKr,5869,True,False,1,6,0,"[{'x': 932, 'y': 396}, {'x': 924, 'y': 399}, {'x': 914, 'y': 401}, {'x': 905, 'y': 402}, {'x': 892, 'y': 403}, {'x': 864, 'y': 403}, {'x': 851, 'y': 399}, {'x': 840, 'y': 394}, {'x': 825, 'y': 384}, {'x': 815, 'y': 378}, {'x': 812, 'y': 376}, {'x': 809, 'y': 375}, {'x': 808, 'y': 375}, {'x': 808, 'y': 374}, {'x': 807, 'y': 375}, {'x': 805, 'y': 375}, {'x': 801, 'y': 380}, {'x': 798, 'y': 382}, {'x': 796, 'y': 384}, {'x': 793, 'y': 386}, {'x': 792, 'y': 387}, {'x': 792, 'y': 389}, {'x': 792, 'y': 390}, {'x': 792, 'y': 391}, {'x': 792, 'y': 394}, {'x': 792, 'y': 397}, {'x': 792, 'y': 401}, {'x': 792, 'y': 405}, {'x': 791, 'y': 410}, {'x': 790, 'y': 413}, {'x': 788, 'y': 419}, {'x': 788, 'y': 423}, {'x': 786, 'y': 428}, {'x': 786, 'y': 431}, {'x': 785, 'y': 434}, {'x': 784, 'y': 437}, {'x': 783, 'y': 439}, {'x': 782, 'y': 443}]",human
20250326205918297831,2gP73.jpg,2gP73,7845,True,False,1,8,1,"[{'x': 780, 'y': 335}, {'x': 779, 'y': 342}, {'x': 775, 'y': 352}, {'x': 771, 'y': 362}, {'x': 767, 'y': 367}, {'x': 764, 'y': 372}, {'x': 760, 'y': 378}, {'x': 757, 'y': 382}, {'x': 755, 'y': 384}, {'x': 753, 'y': 387}, {'x': 752, 'y': 388}, {'x': 752, 'y': 389}, {'x': 752, 'y': 390}, {'x': 754, 'y': 393}, {'x': 759, 'y': 399}, {'x': 764, 'y': 409}, {'x': 770, 'y': 418}, {'x': 772, 'y': 425}, {'x': 772, 'y': 427}, {'x': 772, 'y': 430}, {'x': 772, 'y': 432}, {'x': 772, 'y': 434}, {'x': 772, 'y': 435}, {'x': 772, 'y': 437}, {'x': 772, 'y': 439}, {'x': 772, 'y': 441}]",human
20250326210423650675,1dfyW.jpg,1DFYW,7916,True,1,9,1,"[{'x': 809, 'y': 559}, {'x': 815, 'y': 544}, {'x': 823, 'y': 522}, {'x': 834, 'y': 496}, {'x': 843, 'y': 479}, {'x': 850, 'y': 466}, {'x': 855, 'y': 455}, {'x': 860, 'y': 442}, {'x': 864, 'y': 435}, {'x': 865, 'y': 432}, {'x': 865, 'y': 431}, {'x': 865, 'y': 429}, {'x': 865, 'y': 428}, {'x': 865, 'y': 427}, {'x': 865, 'y': 423}, {'x': 863, 'y': 414}, {'x': 860, 'y': 403}, {'x': 859, 'y': 399}, {'x': 857, 'y': 394}, {'x': 857, 'y': 392}, {'x': 856, 'y': 391}, {'x': 856, 'y': 390}, {'x': 855, 'y': 390}, {'x': 854, 'y': 390}, {'x': 853, 'y': 390}, {'x': 852, 'y': 390}, {'x': 851, 'y': 391}, {'x': 849, 'y': 393}, {'x': 848, 'y': 395}, {'x': 844, 'y': 398}, {'x': 838, 'y': 407}, {'x': 834, 'y': 411}, {'x': 831, 'y': 416}, {'x': 829, 'y': 418}, {'x': 828, 'y': 419}, {'x': 825, 'y': 422}, {'x': 824, 'y': 423}, {'x': 823, 'y': 424}, {'x': 821, 'y': 425}, {'x': 820, 'y': 426}, {'x': 818, 'y': 427}]",bot
20250326210433683113,1K49r.jpg,1K4(R,7827,False,1,12,2,"[{'x': 833, 'y': 383}, {'x': 832, 'y': 386}, {'x': 830, 'y': 391}, {'x': 828, 'y': 398}, {'x': 827, 'y': 403}, {'x': 824, 'y': 407}, {'x': 823, 'y': 412}, {'x': 822, 'y': 415}, {'x': 820, 'y': 418}, {'x': 820, 'y': 419}, {'x': 820, 'y': 423}, {'x': 819, 'y': 425}, {'x': 818, 'y': 427}, {'x': 818, 'y': 431}, {'x': 817, 'y': 433}, {'x': 816, 'y': 436}, {'x': 816, 'y': 438}]",bot
20250326210433683113,1K49r.jpg,1K49R,5510,True,2,7,0,"[{'x': 808, 'y': 438}, {'x': 779, 'y': 435}, {'x': 764, 'y': 427}, {'x': 744, 'y': 416}, {'x': 726, 'y': 404}, {'x': 714, 'y': 393}, {'x': 706, 'y': 385}, {'x': 700, 'y': 379}, {'x': 696, 'y': 375}, {'x': 695, 'y': 374}, {'x': 693, 'y': 372}, {'x': 693, 'y': 371}, {'x': 691, 'y': 368}, {'x': 690, 'y': 366}, {'x': 689, 'y': 363}, {'x': 688, 'y': 362}, {'x': 688, 'y': 361}, {'x': 688, 'y': 360}, {'x': 688, 'y': 359}, {'x': 688, 'y': 358}, {'x': 687, 'y': 359}, {'x': 686, 'y': 361}, {'x': 684, 'y': 366}, {'x': 684, 'y': 368}, {'x': 683, 'y': 371}, {'x': 682, 'y': 374}, {'x': 680, 'y': 379}, {'x': 680, 'y': 384}, {'x': 679, 'y': 389}, {'x': 678, 'y': 393}, {'x': 678, 'y': 396}, {'x': 677, 'y': 400}, {'x': 677, 'y': 403}, {'x': 676, 'y': 406}, {'x': 676, 'y': 408}, {'x': 676, 'y': 410}, {'x': 675, 'y': 411}, {'x': 674, 'y': 412}]",bot
20260418144307475683,16yAG.jpg,16YAG,8610,True,1,6,0,"[{'x': 773, 'y': 683}, {'x': 769, 'y': 668}, {'x': 764, 'y': 644}, {'x': 760, 'y': 619}, {'x': 757, 'y': 585}, {'x': 754, 'y': 554}, {'x': 750, 'y': 520}, {'x': 745, 'y': 491}, {'x': 743, 'y': 468}, {'x': 740, 'y': 445}, {'x': 736, 'y': 429}, {'x': 732, 'y': 417}, {'x': 728, 'y': 404}, {'x': 726, 'y': 395}, {'x': 722, 'y': 387}, {'x': 719, 'y': 379}, {'x': 716, 'y': 373}, {'x': 713, 'y': 367}, {'x': 710, 'y': 363}, {'x': 708, 'y': 359}, {'x': 707, 'y': 354}, {'x': 706, 'y': 350}, {'x': 703, 'y': 346}, {'x': 702, 'y': 343}, {'x': 701, 'y': 341}, {'x': 701, 'y': 339}, {'x': 700, 'y': 339}, {'x': 700, 'y': 337}, {'x': 699, 'y': 337}, {'x': 699, 'y': 336}, {'x': 698, 'y': 336}, {'x': 697, 'y': 336}, {'x': 696, 'y': 338}, {'x': 696, 'y': 339}, {'x': 696, 'y': 341}, {'x': 695, 'y': 346}, {'x': 694, 'y': 351}, {'x': 694, 'y': 357}, {'x': 694, 'y': 365}, {'x': 694, 'y': 371}, {'x': 694, 'y': 376}, {'x': 694, 'y': 380}, {'x': 694, 'y': 386}, {'x': 694, 'y': 388}, {'x': 695, 'y': 391}, {'x': 695, 'y': 392}, {'x': 696, 'y': 394}, {'x': 696, 'y': 395}, {'x': 696, 'y': 396}, {'x': 696, 'y': 397}, {'x': 696, 'y': 398}, {'x': 696, 'y': 399}, {'x': 702, 'y': 403}, {'x': 713, 'y': 411}, {'x': 723, 'y': 418}, {'x': 732, 'y': 424}, {'x': 740, 'y': 431}, {'x': 745, 'y': 435}, {'x': 750, 'y': 439}, {'x': 754, 'y': 442}, {'x': 756, 'y': 444}, {'x': 757, 'y': 446}, {'x': 758, 'y': 448}, {'x': 759, 'y': 449}, {'x': 759, 'y': 451}, {'x': 759, 'y': 452}, {'x': 759, 'y': 455}, {'x': 758, 'y': 455}, {'x': 755, 'y': 456}, {'x': 753, 'y': 457}, {'x': 748, 'y': 458}, {'x': 744, 'y': 458}, {'x': 739, 'y': 458}, {'x': 733, 'y': 458}, {'x': 726, 'y': 455}, {'x': 719, 'y': 451}, {'x': 713, 'y': 450}, {'x': 707, 'y': 447}, {'x': 702, 'y': 444}, {'x': 699, 'y': 440}, {'x': 696, 'y': 438}, {'x': 693, 'y': 437}, {'x': 692, 'y': 436}, {'x': 692, 'y': 435}, {'x': 692, 'y': 434}, {'x': 692, 'y': 433}, {'x': 692, 'y': 431}, {'x': 692, 'y': 429}, {'x': 696, 'y': 426}, {'x': 697, 'y': 423}, {'x': 701, 'y': 419}, {'x': 705, 'y': 416}, {'x': 708, 'y': 412}, {'x': 712, 'y': 409}, {'x': 715, 'y': 407}, {'x': 718, 'y': 405}, {'x': 722, 'y': 404}, {'x': 725, 'y': 403}, {'x': 728, 'y': 403}, {'x': 732, 'y': 403}, {'x': 733, 'y': 403}, {'x': 736, 'y': 403}, {'x': 739, 'y': 403}, {'x': 740, 'y': 403}, {'x': 742, 'y': 403}, {'x': 743, 'y': 403}, {'x': 744, 'y': 404}, {'x': 744, 'y': 405}, {'x': 744, 'y': 409}, {'x': 744, 'y': 415}, {'x': 744, 'y': 418}, {'x': 744, 'y': 419}, {'x': 744, 'y': 423}, {'x': 744, 'y': 426}, {'x': 744, 'y': 427}, {'x': 744, 'y': 429}, {'x': 744, 'y': 431}, {'x': 744, 'y': 432}, {'x': 744, 'y': 433}, {'x': 744, 'y': 435}, {'x': 745, 'y': 435}]",human
20260418144318145200,4gY5l.jpg,4gY5l,10395,True,1,6,0,"[{'x': 758, 'y': 487}, {'x': 757, 'y': 487}, {'x': 760, 'y': 485}, {'x': 763, 'y': 482}, {'x': 770, 'y': 479}, {'x': 778, 'y': 475}, {'x': 787, 'y': 471}, {'x': 808, 'y': 465}, {'x': 816, 'y': 462}, {'x': 823, 'y': 460}, {'x': 826, 'y': 459}, {'x': 828, 'y': 459}, {'x': 831, 'y': 459}, {'x': 832, 'y': 459}, {'x': 831, 'y': 459}, {'x': 827, 'y': 460}, {'x': 820, 'y': 463}, {'x': 812, 'y': 466}, {'x': 804, 'y': 467}, {'x': 796, 'y': 468}, {'x': 791, 'y': 470}, {'x': 785, 'y': 471}, {'x': 782, 'y': 471}, {'x': 779, 'y': 471}, {'x': 772, 'y': 470}, {'x': 763, 'y': 467}, {'x': 753, 'y': 464}, {'x': 743, 'y': 459}, {'x': 732, 'y': 455}, {'x': 722, 'y': 451}, {'x': 712, 'y': 446}, {'x': 703, 'y': 441}, {'x': 693, 'y': 436}, {'x': 687, 'y': 432}, {'x': 680, 'y': 427}, {'x': 672, 'y': 421}, {'x': 666, 'y': 416}, {'x': 660, 'y': 412}, {'x': 656, 'y': 408}, {'x': 650, 'y': 403}, {'x': 647, 'y': 400}, {'x': 643, 'y': 395}, {'x': 640, 'y': 391}, {'x': 639, 'y': 391}, {'x': 636, 'y': 387}, {'x': 635, 'y': 386}, {'x': 635, 'y': 385}, {'x': 634, 'y': 384}, {'x': 633, 'y': 383}, {'x': 632, 'y': 383}, {'x': 632, 'y': 382}, {'x': 632, 'y': 381}, {'x': 632, 'y': 380}, {'x': 631, 'y': 379}, {'x': 630, 'y': 378}, {'x': 628, 'y': 375}, {'x': 628, 'y': 374}, {'x': 628, 'y': 372}, {'x': 627, 'y': 371}, {'x': 626, 'y': 370}, {'x': 626, 'y': 368}, {'x': 625, 'y': 367}, {'x': 625, 'y': 366}, {'x': 627, 'y': 367}, {'x': 633, 'y': 370}, {'x': 636, 'y': 374}, {'x': 642, 'y': 375}, {'x': 647, 'y': 379}, {'x': 652, 'y': 380}, {'x': 656, 'y': 384}, {'x': 662, 'y': 387}, {'x': 665, 'y': 388}, {'x': 668, 'y': 390}, {'x': 672, 'y': 394}, {'x': 674, 'y': 395}, {'x': 676, 'y': 396}, {'x': 678, 'y': 398}, {'x': 680, 'y': 399}, {'x': 681, 'y': 401}, {'x': 683, 'y': 403}, {'x': 684, 'y': 403}, {'x': 685, 'y': 405}, {'x': 685, 'y': 406}, {'x': 686, 'y': 407}, {'x': 687, 'y': 408}, {'x': 688, 'y': 408}, {'x': 688, 'y': 409}, {'x': 688, 'y': 410}, {'x': 688, 'y': 411}, {'x': 688, 'y': 412}, {'x': 689, 'y': 412}, {'x': 689, 'y': 413}, {'x': 690, 'y': 413}, {'x': 691, 'y': 413}, {'x': 692, 'y': 414}, {'x': 693, 'y': 415}, {'x': 695, 'y': 416}, {'x': 698, 'y': 418}, {'x': 700, 'y': 420}, {'x': 704, 'y': 421}, {'x': 707, 'y': 423}, {'x': 709, 'y': 423}, {'x': 710, 'y': 424}, {'x': 713, 'y': 425}, {'x': 715, 'y': 426}, {'x': 716, 'y': 427}, {'x': 718, 'y': 428}, {'x': 720, 'y': 429}, {'x': 720, 'y': 430}, {'x': 721, 'y': 430}, {'x': 721, 'y': 431}, {'x': 722, 'y': 431}, {'x': 723, 'y': 431}, {'x': 724, 'y': 431}, {'x': 724, 'y': 432}]",human
20260418144330588407,2jXqz.jpg,2JXQZ,12271,True,1,9,0,"[{'x': 721, 'y': 432}, {'x': 714, 'y': 431}, {'x': 708, 'y': 430}, {'x': 702, 'y': 428}, {'x': 696, 'y': 427}, {'x': 692, 'y': 423}, {'x': 685, 'y': 420}, {'x': 682, 'y': 418}, {'x': 680, 'y': 415}, {'x': 675, 'y': 411}, {'x': 673, 'y': 408}, {'x': 670, 'y': 403}, {'x': 668, 'y': 400}, {'x': 666, 'y': 397}, {'x': 665, 'y': 394}, {'x': 664, 'y': 391}, {'x': 664, 'y': 387}, {'x': 663, 'y': 386}, {'x': 663, 'y': 383}, {'x': 662, 'y': 383}, {'x': 662, 'y': 381}, {'x': 662, 'y': 380}, {'x': 662, 'y': 379}, {'x': 664, 'y': 382}, {'x': 667, 'y': 388}, {'x': 671, 'y': 394}, {'x': 675, 'y': 401}, {'x': 678, 'y': 408}, {'x': 683, 'y': 415}, {'x': 686, 'y': 422}, {'x': 689, 'y': 430}, {'x': 693, 'y': 436}, {'x': 696, 'y': 442}, {'x': 699, 'y': 448}, {'x': 702, 'y': 451}, {'x': 704, 'y': 454}, {'x': 705, 'y': 457}, {'x': 706, 'y': 458}, {'x': 706, 'y': 459}, {'x': 707, 'y': 459}, {'x': 708, 'y': 459}, {'x': 708, 'y': 458}, {'x': 707, 'y': 458}, {'x': 707, 'y': 457}, {'x': 706, 'y': 456}, {'x': 706, 'y': 455}, {'x': 705, 'y': 454}]",human
20260418144355544667,3wZ7r.jpg,3wZ7r,10358,True,1,6,0,"[{'x': 771, 'y': 680}, {'x': 766, 'y': 667}, {'x': 758, 'y': 648}, {'x': 752, 'y': 627}, {'x': 742, 'y': 602}, {'x': 736, 'y': 575}, {'x': 726, 'y': 547}, {'x': 720, 'y': 523}, {'x': 712, 'y': 493}, {'x': 704, 'y': 471}, {'x': 697, 'y': 446}, {'x': 692, 'y': 430}, {'x': 685, 'y': 412}, {'x': 680, 'y': 400}, {'x': 676, 'y': 391}, {'x': 673, 'y': 384}, {'x': 670, 'y': 379}, {'x': 668, 'y': 375}, {'x': 668, 'y': 374}, {'x': 667, 'y': 372}, {'x': 666, 'y': 371}, {'x': 666, 'y': 374}, {'x': 666, 'y': 375}, {'x': 667, 'y': 376}, {'x': 668, 'y': 378}, {'x': 668, 'y': 381}, {'x': 669, 'y': 382}, {'x': 670, 'y': 383}, {'x': 670, 'y': 384}, {'x': 671, 'y': 384}, {'x': 671, 'y': 385}, {'x': 672, 'y': 385}, {'x': 672, 'y': 387}, {'x': 673, 'y': 389}, {'x': 676, 'y': 392}, {'x': 680, 'y': 397}, {'x': 682, 'y': 401}, {'x': 684, 'y': 407}, {'x': 687, 'y': 411}, {'x': 690, 'y': 417}, {'x': 692, 'y': 420}, {'x': 694, 'y': 426}, {'x': 696, 'y': 429}, {'x': 696, 'y': 434}, {'x': 699, 'y': 437}, {'x': 700, 'y': 439}, {'x': 700, 'y': 442}, {'x': 701, 'y': 444}, {'x': 701, 'y': 445}, {'x': 701, 'y': 446}, {'x': 701, 'y': 447}, {'x': 701, 'y': 448}]",human
